#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#TIC#, RA, DEC, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, Exposure Length, Waveband, Filters, Target Classification, Release Date, Instrument, Project, Distance (")
#@string, ra, dec, int, string, string, string, ra, dec, float, float, string, string, string, float, string, string, float
TIC#,RA,DEC,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_exptime,wavelength_region,filters,target_classification,t_obs_release,instrument_name,project,distance
TIC_458494003,240.26108537,33.30351096,2,IUE,lwr14313,HD 143761,240.261881050527,33.3070267312739,45243.9899653,1799.656,UV,HIGH DISP,,NaN,LWR,,2.13101197126928
TIC_1101124559,222.84601534,19.10191326,2,IUE,lwr02133,HD 131156,222.845930155267,19.1024639903677,43741.205162,749.852,UV,HIGH DISP,,NaN,LWR,,0
TIC_307754027,101.68473723,43.57742456,2,IUE,lwr02817,HD 48682,101.683914820806,43.5765686747136,43816.2634954,2999.784,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,lwp25524,HD 131156,222.845931260036,19.1021639917964,49120.7631829,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,lwr13271,HD 131156,222.846430634792,19.1021656338423,45108.4996065,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,swp47668,HD 131156,222.8457314879,19.1021296008,49122.24418,3599.844,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,swp35957,HD 131156,222.8448315099,19.1024266432,47624.43351,4499.736,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,swp22062,HD 131156,222.8462338082,19.1013312479,45720.78447,3599.844,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,lwp15320,HD 131156,222.845131155685,19.1024613631267,47623.9174421,899.768,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,lwp25578,HD 131156,222.845931260036,19.1021639917964,49128.8167477,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,lwp25588,HD 131156,222.845931260036,19.1021639917964,49130.8213773,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_157966796,218.67007244,29.74512713,2,IUE,swp18874,HD128167,218.6666809803,29.7432037855,45327.22465,34.686,UV,LOW DISP,,NaN,SWP,,2.05754880124695
TIC_157966796,218.67007244,29.74512713,2,IUE,lwr14882,HD 128167,218.6666809803,29.7432037855,45327.23024,14.62,UV,LOW DISP,,NaN,LWR,,2.05754880124695
TIC_88523071,48.01887418,-28.98762199,2,IUE,swp56221,GL 127,48.0167085565,-28.9856230368,50044.32045,899.761,UV,LOW DISP,,NaN,SWP,,0
TIC_269995013,311.52388594,-25.27089754,2,IUE,swp17033,HD197692,311.5244782014,-25.2686838573,45114.5319,149.784,UV,LOW DISP,,NaN,SWP,,0
TIC_157966796,218.67007244,29.74512713,2,IUE,swp06151,HD 128167,218.6666809803,29.7432037855,44096.84383,1199.588,UV,LOW DISP,,NaN,SWP,,2.05754880124695
TIC_269995013,311.52388594,-25.27089754,2,IUE,swp10201,HD 197692,311.5243783537,-25.2686842229,44505.05972,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_88523071,48.01887418,-28.98762199,2,IUE,lwp31744,GL 127,48.0167085565,-28.9856230368,50044.31264,299.704,UV,LOW DISP,,NaN,LWP,,0
TIC_269995013,311.52388594,-25.27089754,2,IUE,lwr08865,HD 197692,311.524717827206,-25.2686545603079,44504.5496991,539.727,UV,HIGH DISP,,NaN,LWR,,0
TIC_157966796,218.67007244,29.74512713,2,IUE,swp43470,HD 128167,218.6662786499,29.7440025748,48615.76156,188.89,UV,LOW DISP,,NaN,SWP,,1.85229842356471
TIC_93280676,86.11579424,-22.44838549,2,IUE,swp16624,HD 38393,86.1174490143,-22.4465744384,45054.41894,1679.64,UV,LOW DISP,,NaN,SWP,,0
TIC_289673491,2.81607516,-15.46797792,2,IUE,lwp26180,HD 693,2.81729373885128,-15.4674257758881,49218.5651852,599.531,UV,HIGH DISP,,NaN,LWP,,0
TIC_23969522,147.14738062,46.02100739,2,IUE,lwr12249,WAVCAL  + TFLOOD,147.145723790988,46.0214372570176,44970.1636458,6.837,UV,HIGH DISP,,NaN,LWR,,0
TIC_381949122,76.37773198,-57.47270469,2,IUE,swp14257,HD 33262,76.3787927684,-57.4733248223,44770.20297,1859.864,UV,LOW DISP,,NaN,SWP,,0
TIC_381949122,76.37773198,-57.47270469,2,IUE,lwr10796,HD 33262,76.37877961599,-57.4732868219899,44761.7217361,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_381949122,76.37773198,-57.47270469,2,IUE,lwr10766,HD 33262,76.37877961599,-57.4732868219899,44757.756875,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_301880196,326.13054144,14.7719398,2,IUE,swp15715,HR 8314,326.1274161738,14.7739385699,44950.53856,11999.512,UV,LOW DISP,,NaN,SWP,,2.44234279151059
TIC_301880196,326.13054144,14.7719398,2,IUE,swp54973,HD 206860,326.1275162786,14.773938843,49879.08829,5999.691,UV,LOW DISP,,NaN,SWP,,2.16100439269938
TIC_301880196,326.13054144,14.7719398,2,IUE,swp15291,HD 206860,326.1275162786,14.773938843,44896.62921,9599.665,UV,LOW DISP,,NaN,SWP,,2.16100439269938
TIC_381949122,76.37773198,-57.47270469,2,IUE,swp15033,HD 332362,76.3787927684,-57.4733248223,44866.13221,1859.864,UV,LOW DISP,,NaN,SWP,,0
TIC_381949122,76.37773198,-57.47270469,2,IUE,swp40694,HD 33262,76.3791691507,-57.4747266547,48284.46135,2399.717,UV,LOW DISP,,NaN,SWP,,0
TIC_381949122,76.37773198,-57.47270469,2,IUE,lwp19656,HD 33262,76.379155991577,-57.4746886544366,48283.9948958,1199.595,UV,HIGH DISP,,NaN,LWP,,0
TIC_23969522,147.14738062,46.02100739,2,IUE,swp15911,HD 84737,147.1456715555,46.0213844193,44970.4965,1799.652,UV,LOW DISP,,NaN,SWP,,0
TIC_381949122,76.37773198,-57.47270469,2,IUE,lwp02591,HD 33262,76.3783607401131,-57.47448488845,45709.318588,1199.595,UV,HIGH DISP,,NaN,LWP,,0
TIC_355127594,137.21279326,33.88221843,2,IUE,swp23040,HD 78366,137.21392195,33.8825535242,45839.36318,2399.717,UV,LOW DISP,,NaN,SWP,,0
TIC_355127594,137.21279326,33.88221843,2,IUE,lwr11725,HD 078366,137.216077626182,33.8836825754994,44885.402419,2999.784,UV,HIGH DISP,,NaN,LWR,,1.81733951251615
TIC_355127594,137.21279326,33.88221843,2,IUE,lwp03384,HD 78366,137.21392195,33.8825535242,45839.39502,469.688,UV,LOW DISP,,NaN,LWP,,0
TIC_355127594,137.21279326,33.88221843,2,IUE,swp15204,HD 78366,137.2160222345,33.8836465425,44885.80407,10499.427,UV,LOW DISP,,NaN,SWP,,0.318618254137642
TIC_11310083,145.56006751,-23.91556723,2,IUE,lwr12862,HD 84117,145.562342606763,-23.9169457434359,45054.0245602,1799.656,UV,HIGH DISP,,NaN,LWR,,0
TIC_355127594,137.21279326,33.88221843,2,IUE,lwr17269,HD 78366,137.21392195,33.8825535242,45764.44565,419.714,UV,LOW DISP,,NaN,LWR,,0
TIC_11310083,145.56006751,-23.91556723,2,IUE,swp16626,HD 84117,145.562068569,-23.9169246318,45054.54986,1019.774,UV,LOW DISP,,NaN,SWP,,0
TIC_355127594,137.21279326,33.88221843,2,IUE,swp22410,HD 78366,137.21392195,33.8825535242,45764.45446,959.563,UV,LOW DISP,,NaN,SWP,,0
TIC_355127594,137.21279326,33.88221843,2,IUE,lwr07347,HD 078366,137.216077626182,33.8836825754994,44328.8018403,2999.784,UV,HIGH DISP,,NaN,LWR,,1.81733951251615
TIC_367631379,157.76961635,82.55865174,2,IUE,swp22816,HD 90089,157.7780783871,82.5580543964,45813.28056,5399.627,UV,LOW DISP,,NaN,SWP,,0
TIC_355127594,137.21279326,33.88221843,2,IUE,lwr07346,HD 78366,137.2160222345,33.8836465425,44329.2822,29.775,UV,LOW DISP,,NaN,LWR,,0.318618254137642
TIC_366661076,177.67382715,1.76472265,2,IUE,swp40307,HD102870,177.6717482524,1.7654927542,48236.92112,3899.672,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp14997,HD 131156,222.8449313847,19.1024269716,44862.60676,5399.627,UV,LOW DISP,,NaN,SWP,,0.531835735354154
TIC_329574145,271.59883133,-36.01978628,2,IUE,lwp04066,HD 165185,271.596984878694,-36.0198917612349,45936.4035995,2399.723,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp08440,WAVCAL  + TFLOOD,222.845930155267,19.1024639903677,46602.2768056,15.851,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp13385,HD 131156,222.845131155685,19.1024613631267,47319.9614931,17999.748,UV,HIGH DISP,,NaN,LWP,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp13677,HD 131156,222.8449313847,19.1024269716,44702.41319,5399.627,UV,LOW DISP,,NaN,SWP,,0.531835735354154
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13347,HD 131156,222.845131155685,19.1024613631267,45119.5383565,899.765,UV,HIGH DISP,,NaN,LWR,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25524,HD 131156,222.845931260036,19.1021639917964,49120.7631829,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_117979951,71.90121543,-16.93445569,2,IUE,lwr07595,HD 30495,71.8991062712546,-16.9365885923967,44352.764294,4679.554,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp47694,HD 131156,222.8457314879,19.1021296008,49127.246,5399.627,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp08471,HD 131156,222.845930155267,19.1024639903677,46605.2384028,839.557,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp35240,HD 131156,222.8449313847,19.1024269716,47529.74118,3599.844,UV,LOW DISP,,NaN,SWP,,0.531835735354154
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp08450,HD 131156,222.845930155267,19.1024639903677,46603.2777894,839.557,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp08421,WAVCAL  + TFLOOD,222.845930155267,19.1024639903677,46600.5124421,15.851,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp47639,HD 131156,222.8457314879,19.1021296008,49118.32096,2699.544,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp47702,HD 131156,222.8457314879,19.1021296008,49128.27344,4199.499,UV,LOW DISP,,NaN,SWP,,0
TIC_117979951,71.90121543,-16.93445569,2,IUE,swp16315,HD 30495,71.8994425502,-16.9369115347,45012.51828,7199.819,UV,LOW DISP,,NaN,SWP,,0.120910291498957
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25502,HD 131156,222.845931260036,19.1021639917964,49116.8617014,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_117979951,71.90121543,-16.93445569,2,IUE,lwr10204,HD 30495,71.8995045670251,-16.936890432894,44687.9809838,2399.72,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr10304,HD 131156,222.845131155685,19.1024613631267,44701.9790046,749.852,UV,HIGH DISP,,NaN,LWR,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25554,HD 131156,222.845931260036,19.1021639917964,49125.8218634,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25578,HD 131156,222.845931260036,19.1021639917964,49128.8167477,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25588,HD 131156,222.845931260036,19.1021639917964,49130.8213773,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13804,HD 131156,222.846429530013,19.1024656324136,45180.6160532,659.74,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp36069,HD 131156,222.8449313847,19.1024269716,47639.50207,2879.768,UV,LOW DISP,,NaN,SWP,,0.531835735354154
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13292,HD 131156,222.846432476081,19.1016656362236,45111.3750694,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr12953,HD 131156,222.845131155685,19.1024613631267,45064.4463542,8999.605,UV,HIGH DISP,,NaN,LWR,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr11402,HD 131156 A,222.845930155267,19.1024639903677,44838.6302546,3599.848,UV,HIGH DISP,,NaN,LWR,,0
TIC_142103211,80.63971084,79.23115073,2,IUE,swp50016,HD33564,80.6451418122,79.2308294282,49398.01115,1799.652,UV,LOW DISP,,NaN,SWP,,0
TIC_157966796,218.67007244,29.74512713,2,IUE,swp24568,HD 128167,218.6670801046,29.7432049914,46031.85535,3599.844,UV,LOW DISP,,NaN,SWP,,1.04567908667737
TIC_157966796,218.67007244,29.74512713,2,IUE,lwp22076,HD 128167,218.6666777742,29.7440037807,48615.77262,25.917,UV,LOW DISP,,NaN,LWP,,0.631125789751165
TIC_289673491,2.81607516,-15.46797792,2,IUE,swp51599,HD 693,2.81713028590002,-15.4674599787,49559.04269,899.222,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp35957,HD 131156,222.8448315099,19.1024266432,47624.43351,4499.736,UV,LOW DISP,,NaN,SWP,,0.806009458633402
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp22062,HD 131156,222.8462338082,19.1013312479,45720.78447,3599.844,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp15320,HD 131156,222.845131155685,19.1024613631267,47623.9174421,899.768,UV,HIGH DISP,,NaN,LWP,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp17016,HD 131156,222.8462338082,19.1013312479,45111.89197,10799.793,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr12961,HD 131156,222.845131155685,19.1024613631267,45065.0043403,1199.592,UV,HIGH DISP,,NaN,LWR,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp16979,HD 131156,222.845730383,19.102429599,45107.38472,9299.838,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp21821,NULL,129.7991640376,65.0194631786,48583.68194,0,UV,LOW DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwr12146,PI1 UMA,129.79966495,65.0196612954,44952.41212,24.86,UV,LOW DISP,,NaN,LWR,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp05727,HD 147513,246.00414540086,-39.1932250067116,46167.7579398,2099.487,UV,HIGH DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp08582,HD 72905,129.79966495,65.0196612954,44326.97156,10799.793,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp20108,HD 72905,129.799214008042,65.019505179211,48355.7473611,1199.595,UV,HIGH DISP,,NaN,LWP,,0
TIC_238432056,1.6532667,29.02150353,2,IUE,lwr14654,HD 166,1.65094984422831,29.0221929931812,45290.4448727,3899.676,UV,HIGH DISP,,NaN,LWR,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp20098,HD 72905,129.799214008042,65.019505179211,48353.8183449,1079.583,UV,HIGH DISP,,NaN,LWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp05675,HD 147513,246.00414540086,-39.1932250067116,46160.6911574,959.57,UV,HIGH DISP,,NaN,LWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp05728,WAVCAL  + TFLOOD,246.00414540086,-39.1932250067116,46167.805081,15.851,UV,HIGH DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp43208,HD 72905,129.7992633733,65.0194628036,48584.87507,4199.499,UV,LOW DISP,,NaN,SWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp19943,HD 147513,246.00414540086,-39.1932250067116,48333.0891088,1439.621,UV,HIGH DISP,,NaN,LWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp01939,WAVCAL,246.0038941184,-39.1928970021,45519.02201,0.696,UV,LOW DISP,,NaN,LWP,,2.70179258110195
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp32582,CD-38 10980,246.0055990797,-39.1931894696,50316.21725,179.691,UV,LOW DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp53198,HD 72905,129.799362709,65.0194624285,49714.57075,5398.288,UV,LOW DISP,,NaN,SWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwr16284,WAVECAL,246.0038941184,-39.1928970021,45519.15065,0.693,UV,LOW DISP,,NaN,LWR,,2.70179258110195
TIC_350673608,246.00537974,-39.19298053,2,IUE,swp20372,WAVCAL  + TFLOOD,246.00414540086,-39.1932250067116,45518.61375,119.473,UV,HIGH DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp21822,NULL,129.7992633733,65.0194628036,48583.7,0,UV,LOW DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp29769,HD 72905,129.799313343936,65.019504804292,49714.1512731,1799.659,UV,HIGH DISP,,NaN,LWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp01940,WAVCAL  + TFLOOD,246.00414540086,-39.1932250067116,45518.5423843,15.851,UV,HIGH DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwr07327,PI1 UMA,129.79966495,65.0196612954,44327.55792,23.631,UV,LOW DISP,,NaN,LWR,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,swp57838,CD-38 10980,246.0055990797,-39.1931894696,50316.21344,119.473,UV,LOW DISP,,NaN,SWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp32595,CD-38 10980,246.0055990797,-39.1931894696,50318.21634,179.691,UV,LOW DISP,,NaN,LWP,,0
TIC_238432056,1.6532667,29.02150353,2,IUE,swp18567,HD 166,1.65078170290002,29.0222298312,45289.9098,7199.819,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp15741,PI1 UMA,129.7992633733,65.0194628036,44952.45319,10199.729,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp20109,HD 72905,129.7992633733,65.0194628036,48356.30039,21.586,UV,LOW DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp39798,HD 72905,129.7992633733,65.0194628036,48173.9631,5399.627,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp24968,BD 72905,129.7992866603,65.0205627596,46090.70747,1799.652,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp18973,HD 72905,129.799214008042,65.019505179211,48173.4463426,899.768,UV,HIGH DISP,,NaN,LWP,,0
TIC_238432056,1.6532667,29.02150353,2,IUE,lwr13805,HD 166,1.65094984422831,29.0221929931812,45180.6928819,659.74,UV,HIGH DISP,,NaN,LWR,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwr17268,HD 72905,129.7992866603,65.0205627596,45764.39425,269.8,UV,LOW DISP,,NaN,LWR,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,swp20373,T FLOOD,246.0033933086,-39.1928992161,45519.13301,4.785,UV,LOW DISP,,NaN,SWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,swp48049,HD 147513,246.0038963264,-39.1931969973,49175.04806,3599.844,UV,LOW DISP,,NaN,SWP,,0
TIC_238432056,1.6532667,29.02150353,2,IUE,lwr13815,HD 166,1.65094984422831,29.0221929931812,45181.41375,2999.784,UV,HIGH DISP,,NaN,LWR,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,swp20371,WAVECAL,246.0038941184,-39.1928970021,45519.09687,1.508,UV,LOW DISP,,NaN,SWP,,2.70179258110195
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp05726,HD 147513,246.00414540086,-39.1932250067116,46167.6983102,1199.595,UV,HIGH DISP,,NaN,LWP,,0
TIC_238432056,1.6532667,29.02150353,2,IUE,swp18596,HD 166,1.65078170290002,29.0222298312,45292.41854,19799.523,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp20099,HD 72905,129.7992633733,65.0194628036,48354.35494,19.538,UV,LOW DISP,,NaN,LWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp05847,HD 147513,246.00414540086,-39.1932250067116,46183.7404282,3599.851,UV,HIGH DISP,,NaN,LWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,swp57867,CD-3810980,246.0055990797,-39.1931894696,50319.21694,119.473,UV,LOW DISP,,NaN,SWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp32606,CD-3810980,246.0055990797,-39.1931894696,50319.22073,179.691,UV,LOW DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp21834,HD 72905,129.799214008042,65.019505179211,48584.4300116,1679.646,UV,HIGH DISP,,NaN,LWP,,0
TIC_1628071,188.01761001,-16.19600517,2,IUE,lwp31158,HD 109085,188.018089298445,-16.195918766906,49922.737662,539.73,UV,HIGH DISP,,NaN,LWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,swp57858,CD-38 10980,246.0055990797,-39.1931894696,50318.21263,119.473,UV,LOW DISP,,NaN,SWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwr16286,T FLOOD,246.0033933086,-39.1928992161,45519.1864,6.837,UV,LOW DISP,,NaN,LWR,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp03383,HD 72905,129.7992866603,65.0205627596,45839.33622,299.704,UV,LOW DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp20097,HD 72905,129.7992633733,65.0194628036,48354.28307,59.679,UV,LOW DISP,,NaN,LWP,,0
TIC_27136704,76.8625232,18.64504994,2,IUE,lwr02772,HD 32923,76.8592451902223,18.6447183794079,43812.2034722,2999.784,UV,HIGH DISP,,NaN,LWR,,0.982780878921843
TIC_350673608,246.00537974,-39.19298053,2,IUE,swp57851,CD-3810980,246.0055990797,-39.1931894696,50317.21405,119.473,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp39773,HD77905,129.7997642857,65.0196609204,48170.07285,3899.672,UV,LOW DISP,,NaN,SWP,,0
TIC_350673608,246.00537974,-39.19298053,2,IUE,lwp01941,T FLOOD,246.0033933086,-39.1928992161,45519.07207,24.863,UV,LOW DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp41315,HD 72905,129.7992633733,65.0194628036,48354.25194,4799.433,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp18989,HD 72905,129.799214008042,65.019505179211,48176.4099769,1199.595,UV,HIGH DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp41326,HD 72905,129.7992633733,65.0194628036,48356.26833,4799.433,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp22409,HD 72905,129.799385996,65.0205623846,45764.3791,959.563,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp41376,HD 72905,129.7992633733,65.0194628036,48360.41601,5099.26,UV,LOW DISP,,NaN,SWP,,0
TIC_393844873,128.21456533,-31.50085138,2,IUE,lwp24841,HD 72673,128.216902260289,-31.5020804922304,49022.2981829,3599.851,UV,HIGH DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp23039,HD 72905,129.7992866603,65.0205627596,45839.3036,2399.717,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp21820,HD 72905,129.799214008042,65.019505179211,48583.1348264,1679.646,UV,HIGH DISP,,NaN,LWP,,0
TIC_238432056,1.6532667,29.02150353,2,IUE,lwr14664,HD 166,1.65094984422831,29.0221929931812,45292.1503125,2999.784,UV,HIGH DISP,,NaN,LWR,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp20110,HD 72905,129.799214008042,65.019505179211,48355.8434838,1079.583,UV,HIGH DISP,,NaN,LWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,swp47046,HD 72905,129.7989886532,65.0205638848,49043.52936,4498.806,UV,LOW DISP,,NaN,SWP,,0
TIC_417762326,129.79876921,65.02090642,2,IUE,lwp25002,HD 72905,129.798939279362,65.020606260257,49042.9957292,1199.063,UV,HIGH DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr09346,HD 35296,81.1043811261811,17.3833914382206,44563.2632176,1139.791,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr14617,HD 35296,81.1022822199728,17.3837015056024,45286.4731944,1439.618,UV,HIGH DISP,,NaN,LWR,,2.80170953940867
TIC_47346402,81.10609696,17.38353512,2,IUE,swp08819,HD 35296,81.1022247723,17.3834044092,44353.43639,2099.35,UV,LOW DISP,,NaN,SWP,,2.52248278476558
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr01936,HD 35296,81.1047812186623,17.3833895198617,43721.3065394,2999.784,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr07597,HD 35296,81.1022806405861,17.3834015095691,44352.9740625,1199.592,UV,HIGH DISP,,NaN,LWR,,2.8012143999441
TIC_47346402,81.10609696,17.38353512,2,IUE,swp29531,HD 35296,81.1047253519,17.3833924184,46729.84959,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp15247,HD 35296,81.1043252592,17.3833943369,44890.95488,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwp09317,HD 35296,81.1047812186623,17.3833895198617,46717.5250463,839.557,UV,HIGH DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr11727,HD 35296,81.1022822199728,17.3837015056024,44885.5460532,1499.829,UV,HIGH DISP,,NaN,LWR,,2.80170953940867
TIC_416519065,157.65658027,55.9805388,2,IUE,lwr15402,HD 90839,157.6611224451,55.9807344334,45395.44914,79.25,UV,LOW DISP,,NaN,LWR,,0
TIC_267211065,6.43779316,-77.25424612,2,IUE,swp53062,HD 2151,6.42499583080001,-77.2546086552,49702.66557,3599.045,UV,LOW DISP,,NaN,SWP,,0
